reviewId,content,score,gender,location,date
64425481-f6f4-479d-90f3-54589aaaf900,I still want to see that,3,male,"Delhi, India",2020-06-20
03f29e47-8d52-4d78-902c-3e6e02e0f9f2,"Honestly a great app, my only problem is my fyp sucks, the not interested button doesn't even work. Honestly so annoyed bc even if i don't like the content in my fyp and i remove it the same content is still there, I'm here in tiktok for kpop things and stuff, my fyp is full of thirst traps and anime and I don't even like or comment in that kind videos i just hope that the not interested button work more and that fyp just don't have random and not related videos.",3,male,"Lusaka, Zambia",2020-12-06
015373e3-0ad6-49df-8166-b7efca86d6b0,เอาขึ้นฟีดด้วย,4,male,"Santa Cruz, Bolivia",2023-08-27
65f92de1-42bd-42db-8e83-2483184fe212,Enjoying it,4,male,"Accra, Ghana",2022-10-07
e5742d9e-9700-4495-ba4a-abb77834ebf4,This is so nice I don't like TikTok Lita because it's so hard to edit on there on here is ez,4,male,"Beijing, China",2022-04-16
aee516d4-5b39-440f-a2fa-423b6f330f42,Mee is lab teh upp bikuz its so meni prity gerls,4,male,"Delhi, India",2022-01-05
6a6f5995-3b9f-4cd1-98f9-13d8a058d8e0,I love this but sometimes it lag but I still like it but please update this for more more more more downloads but I'm gonna rate it 4 hahah bye,4,male,"Valencia, Spain",2021-08-27
c5ac39fb-b1fe-4707-b430-a79f65596488,Good a bit,4,female,"Asunción, Paraguay",2023-10-01
7c824a42-1e0f-4629-a48a-57f4ee4d7b32,This app is so nice.,4,male,"Seattle, United States",2022-11-18
7c2851e8-dfad-4edc-a362-98bccdfdb856,Good,4,male,"Osaka, Japan",2022-05-29
430fad2d-98cf-4bb7-8c6a-4794e1d65cf5,"i, give rate 4 star",4,male,"Zurich, Switzerland",2021-11-05
5a5ff9c7-b37a-4b08-8946-bfd7e3b346a6,Min Aung Hlaing Ma A Loe,4,male,"Fortaleza, Brazil",2023-08-04
93a92dd5-0f6b-4e46-9e15-cc1c7e49a7fa,How to update missing my effect,4,female,"Nadi, Fiji",2024-01-06
ffcb353e-1432-4d5c-bd0c-4179696d4c35,Ok,4,male,"Windhoek, Namibia",2022-07-08
41026b12-ce28-4e5a-91d1-cdfd174332f9,Dis app is awesome but my 2 account is ban by u ban my tiktok 😭😭😭😭😭👅👅👅👅🇵🇭Just remove my account warning,4,male,"Tripoli, Libya",2022-10-18
8aa036eb-48f5-4c10-b139-b85da5d70d83,Nice..,4,female,"Perth, Australia",2024-04-05
47691f7e-356c-4c7a-8e96-c8d875ca32ba,Not bad☺️✋,4,male,"Hanoi, Vietnam",2022-05-21
844809bc-e0da-4d2f-9a52-6e2761116968,Nice I posted and my Followers is 15.6k like is 100.9k Lol,4,male,"Windhoek, Namibia",2022-09-05
ffc53b96-c79c-464b-912b-d9e90ead2095,"Pretty good app,the only thing that I can criticize about is that there are too many ads",4,male,"Pretoria, South Africa",2022-09-30
f220f80b-2864-4cb0-924d-632951251f48,Tau awat Saya bagi empat sebb like tak Banyak Saya nak buat live tak boleh,4,male,"Seattle, United States",2023-04-07
e0f1e3fc-544b-4cf0-9f20-14b3e447e2a2,Hannahjane,4,male,"Cairo, Egypt",2022-09-04
a19fd268-883f-4c19-9139-53b01af35cf6,I like using tiktok more fun and inspired,4,female,"Hobart, Australia",2024-03-06
073bfd8e-69f1-4481-bfe5-e678bf306e39,Its very nice this app👍👍👍,4,female,"Asunción, Paraguay",2023-10-09
62807882-492b-471c-9698-8d78dbd0d600,Maganda ma nood sa tiktok,4,male,"Tokyo, Japan",2022-05-18
7bec5d4a-57b5-4782-84d4-50f088a01f8c,this is awesome 😔💅,4,male,"Prague, Czech Republic",2021-11-01
d656f682-8cf6-44c5-b942-14b88780460d,good,4,female,"Adelaide, Australia",2024-02-04
6e101a85-1fcc-4e3d-ab74-11cd36ccd77e,Be at,4,male,"Caracas, Venezuela",2023-09-10
38a1923a-1c09-4808-95c4-5ec5b3ddff02,Jughhhhhhh,4,male,"Mombasa, Kenya",2022-08-07
136f73b8-b4be-41b3-a6af-d55f35079cfe,PV,4,male,"Montreal, Canada",2023-06-13
674d278c-4706-47c5-a139-b9db13eeaec0,"its alrrr, fun, easy to use, and all that goods, thooo (i dont have the rotate video set yet)",4,male,"Ho Chi Minh City, Vietnam",2022-02-05
eed43a9b-26fe-460c-b7c2-97d2f65fe771,Good,4,male,"Casablanca, Morocco",2022-07-26
188fa5b3-7d3f-4e8b-ac1e-1c3c9d5ed40f,Very good for me,4,male,"Medellín, Colombia",2023-07-29
72ecb18a-0d0c-46e8-a019-207b49941204,Can't download back,4,male,"Washington DC, United States",2023-02-17
298526dd-ec80-4b01-8d13-c5d879d4acaa,I like it so much,4,male,"Washington DC, United States",2023-04-30
5360d9c2-1389-4ab2-9270-15f38f5da147,lumayan,4,male,"San Diego, United States",2023-02-16
97493e47-c6af-476f-88db-cc1784c0816a,satisfied,4,male,"Dar es Salaam, Tanzania",2022-10-13
80f04ef6-b0de-45db-9fc0-d6a9bc8fb70d,Ayos,4,male,"Mexico City, Mexico",2022-12-05
550dc2fa-a392-47ca-9488-ba904a903600,I like it,4,male,"Guadalajara, Mexico",2023-07-09
943685c0-107f-4dae-b45f-c1a6743e119d,This app is satisfying,4,female,"Nadi, Fiji",2024-05-05
bef6eeb1-395d-4f69-8225-1d60ba915373,I love you tik tok,4,male,"Jakarta, Indonesia",2022-03-25
72167ae1-1a75-41e1-9a60-4da580e208bb,Nice,4,female,"Brisbane, Australia",2024-03-17
f7ef0d7b-ce8e-4406-88cd-3d12fd6083b6,It's ok for me,4,male,"Casablanca, Morocco",2022-06-20
63a61a59-9438-4c6c-98a1-89999788c00b,I like it but is one problem.. why does everyone got banned in there onwn account.. is really macking .e mad like the.. I never got ban before .. please fix it,4,male,"Cancun, Mexico",2023-01-17
9d6f5f2e-4b72-4417-baba-37f47c1386d1,Its nice,4,male,"Dar es Salaam, Tanzania",2022-06-06
8f37cbbe-1e4e-4baa-9ead-78cd5cb1b3a5,Tiktok team make my videos go on fyp,4,female,"Melbourne, Australia",2024-04-12
6448516f-b26e-4423-8606-73bb35e5f454,good,4,male,"Guadalajara, Mexico",2023-07-09
2965b775-8cc9-4317-9244-58c7f24b12af,😄😄😄😄,4,male,"Dakar, Senegal",2022-07-01
9d014ede-187e-4697-8fea-a6c185f1f42d,It's pretty,4,female,"Montevideo, Uruguay",2023-11-22
425d3ee8-e8b3-40d8-8c40-cc761b1c73ef,Ok,4,male,"Cancun, Mexico",2023-03-31
3c3e9679-567a-4d21-9c72-7a6a169ce112,Great,4,male,"Jacksonville, United States",2023-02-14
c5bb3da5-ef93-4eee-9544-f8ee97e0dc70,this is fun you can make your own videos with different hit music iam just ten years old but i really like tiktok my friends also have their accounts and make alot of different tiktoks also milliones of people are using tiktok they know what is this app can make iam filipino and just ten years of age and my parents din't allow me to use this kind of app becuese iam to young for this but also i try for temporary but i think iam not gonna delete this such a fun app thank you!,4,male,"Boston, United States",2022-10-30
3ca01e33-24ae-4361-b157-1eb5c3690fa0,Super ganda,4,male,"Cairo, Egypt",2022-10-25
bee71605-3dd1-4927-bad7-ecd91e5c79cc,Sometimes its installing for so long,4,female,"Buenos Aires, Argentina",2023-10-03
44fede89-185c-4ca5-9dc2-b030f4bf25ba,Hif ifwhe,4,male,"Karachi, Pakistan",2022-03-11
96e9d441-6692-44e4-b118-a5353940b834,talent all his here,4,male,"Glasgow, United Kingdom",2021-12-31
74c6ab6a-7756-4618-b30e-be156536f224,8c,4,male,"Denver, United States",2023-06-09
fc806963-16c0-41aa-8df5-6ef36151c8da,is not but i want follower,4,male,"Nairobi, Kenya",2022-07-06
721ea940-1b0e-46cc-834e-ed94cd8f0abc,"It's a good app but when I log out, it won't log back in. The password I placed in won't work. I tried other passwords but still it won't work. I don't know if it's a glitch or if it got hacked or deleted? Idk.",4,male,"Bangalore, India",2022-03-29
5f7ec01a-1f28-438b-a46f-72a4ac9f7768,Please we miss this app,4,male,"Bangkok, Thailand",2022-03-06
c620afdc-d387-416d-a1de-06bdba398d94,Bagus,4,male,"Lyon, France",2021-11-02
e1e97217-a55b-44e2-b408-9ecf89b7778a,Its bug😭,4,male,"Lusaka, Zambia",2022-09-27
47c513a8-edc9-438a-bb7c-8bbacceba308,Like,4,male,"Austin, United States",2023-06-16
c634cfb9-992a-4d77-a625-c8f83889f125,Is soooooo happpy for me and sol 0 .,4,female,"Lima, Peru",2023-11-12
ebaede50-4ac7-4363-aee5-eec1b1f8332f,Good,4,male,"Mombasa, Kenya",2022-06-27
c6ec0d00-af0b-43f1-b6e2-17c2836c5563,"e, see www ewweeeeew wwewe, www dzdddw do so see d DD eddddedz dli sex dewe5e www3 wew www 4ee we ew3 Er ft h de St 55Z 4e ex EZ EZ EZ ee wwww deeeeeeeew",4,male,"Brussels, Belgium",2021-10-06
e7e4dc52-a92b-44f6-8d05-1b7c2e2e9f3d,Nice qpps that's it,4,male,"Taipei, Taiwan",2022-03-20
e61cc3d5-4af4-48e4-b15f-637a7128c1b8,saya kaya mag tiktok all the time kaya ni rate q to kasi anggaling ng apps na to nawiwili tlga aq hehehe,4,male,"Prague, Czech Republic",2021-12-13
7c80860c-0e6f-4e8d-8ec8-37a86000d8af,jamaila,4,male,"Marrakesh, Morocco",2022-09-22
ea6c6cb2-2e5a-4c1c-8ac9-15aed1e57c56,❤️❤️,4,male,"Edinburgh, United Kingdom",2021-09-09
fd3e8d70-c988-493a-9870-bd22643e5705,Good,4,male,"Brasília, Brazil",2023-09-07
c3a1809a-8709-48bd-9f52-c7ba62382dce,Na enjoy ako sa pag te tiktok ko,4,male,"Toronto, Canada",2023-03-07
9a44b23c-9c8b-4445-a4aa-fe64d74176ae,tiktok pls give me back my repost button permanently i miss it alot or in other way of words stop taking my repost priviliges and giving it back to me after a few hours thanks!,4,female,"Rio de Janeiro, Brazil",2023-10-04
0f21c11a-1ed9-43e0-bf6b-4757d430ee3c,l... Love IT,4,female,"Christchurch, New Zealand",2024-02-21
7b864b5a-2b85-4f8d-9661-82f0e5c77a8a,My xperience is happy to family but I'm sad..for now,4,female,"Gold Coast, Australia",2024-01-26
2088dd78-c2a4-420a-85de-a8c95b5babf6,So good 😁,4,male,"Alexandria, Egypt",2022-06-02
c1529fa1-9ecc-4ef1-820d-15c37b47ac28,👍,4,male,"Brussels, Belgium",2021-12-08
676436c9-2aca-4ade-8407-45847976f42b,Good but it's kinda laggy sometimes.,4,male,"Alexandria, Egypt",2022-08-20
20dd2fba-f921-48d7-a126-c16aab43e091,good,4,female,"Perth, Australia",2024-01-01
0f5b3721-bf0a-406e-a069-0c331c2898d4,Nice app,4,female,"Melbourne, Australia",2024-01-15
0bc2a605-035c-41be-aa00-e4fbee32a948,I like this !! <3,4,male,"Denver, United States",2023-04-27
709af63d-33b2-49ec-ab41-0477aae9e505,Tik Tok Zaw,4,male,"Windhoek, Namibia",2022-08-03
385579f2-d3af-4c53-9e50-b3ff28fefda9,The most amazing app for Android phone,4,male,"Tijuana, Mexico",2023-03-22
5160661d-ce72-4dcb-a7e5-c02f2f3aa323,please add the search feature on saved collections🥺,4,male,"Ho Chi Minh City, Vietnam",2022-04-14
efebad32-7e2e-449e-89ea-c844f34cfc3b,Like this,4,male,"Madrid, Spain",2021-12-01
d1d34988-17c0-4e54-b7b9-51cfe5a22e0e,great,4,male,"Geneva, Switzerland",2021-09-01
a6025e09-69ed-4dbe-ab62-2145b68f6176,Hi Tiktok! This was a great app ! But could you add dark mode for Android? That will make me happy. Thank you ! <33,4,male,"Vienna, Austria",2021-09-10
2802de26-646c-4191-9cf1-2c9f3fae7127,Ok,4,female,"Melbourne, Australia",2024-02-23
c2edb000-8d2a-4c99-8236-7eb22622e5c3,"This is way better, but it's a great place for short videos and stuff!",4,male,"San Antonio, United States",2023-03-11
abf0bad0-ed5a-4cb4-823d-20ae9b13b22a,Nice,4,male,"Nairobi, Kenya",2022-09-11
1678a86b-82f3-4bd0-94ae-c6a851c2ac87,So wonderfull,4,female,"Arequipa, Peru",2023-11-11
8770f987-7a1c-4b19-bd79-7ede183ca323,It's good and entertaining app,4,male,"Houston, United States",2023-03-20
4ed862ee-c6ef-438f-bac8-4ab758b325d8,Just updated and now I can't open it anymore.,4,male,"Hamburg, Germany",2021-12-27
f126f1c1-b402-4f5e-92cd-7c17f4526d04,good,4,male,"Los Angeles, United States",2023-07-18
b0d7ad7c-3e4d-4667-b841-1776f88fa550,Add some dark mod,4,male,"Accra, Ghana",2022-10-27
700864db-1511-474c-aab6-e31016c8273d,វាធើ្វអោយញុមសប្បាយដែលតើពេលមានវាហើយក៏ធើ្វអោយញុមមានសង្សារដែលបានស្គាល់ក្នុងTik Tokឡូយដែលតើមិចថាអត់ប្រយោជន៍ហើយឡូយទៀតមានអីល្អតើតែវាសុីលុយហា៎ហើយឡើយច្រើនទៀតអស់លុយច្រើនទៀតស្អប់វាណាស់តែសប្បាយដែល🤨🤗😏,4,male,"Monterrey, Mexico",2023-04-30
cbcb5e75-0fee-4f42-b435-208822a3ee12,Nice apps,4,female,"Nadi, Fiji",2024-04-10
14f61a19-660b-43b5-88c3-cd7fe867c7e1,Dont change my fyp,4,male,"Manchester, United Kingdom",2021-09-29
b9b86ea1-148e-49ff-8f59-d64dc3d3c69e,Enjoyng,4,female,"Brisbane, Australia",2024-03-16
165354ea-c0b7-49f4-bbca-d8d03bfe1f77,Mehh,4,male,"Jeddah, Saudi Arabia",2022-02-09
ed370c68-12a4-4f9e-aadf-a3bedaccac7b,This apps is cool but you need wi-fi or something to watch it some video this is like YouTube but it's call tiktok it just a same but it's not same look like,4,male,"Vienna, Austria",2021-11-21
4c3242d7-2511-4110-bd87-d3d20e5b17f5,i need dark mode on Android 😭,4,male,"Durban, South Africa",2022-07-06
bc94b317-7afe-443a-a1a7-70475c109ba6,"It's a good app, but, the problem is, I can't follow back people, which I'm losing followers because of it, please fix this problem, I'd be really happy if you do, and it's not even ""following too fast"", even though I'm not following too fast, I still can't follow, please fix ! Hope you see this ! <3",4,female,"Montevideo, Uruguay",2023-10-28
4d9db7eb-90f4-436e-bbe8-8d5cfc324923,It's good but sometimes it have some bugs and lags so can you fix it?,4,male,"Nairobi, Kenya",2022-06-19
07c3b736-f4d9-4a65-bcf8-edc4e6653187,About dancing,4,male,"Prague, Czech Republic",2021-09-29
0344e444-3c3f-4f78-b4ba-2e7a3a03016b,ok lng,4,male,"Lima, Peru",2023-09-03
ea1c837e-0120-4ce4-aaf6-8010960c2aaa,Perfect,4,male,"San Diego, United States",2023-05-07
939fbfe6-636d-41c7-bd28-0cabd03cd08d,Sana po ma install ang tiktok ko,4,male,"Guayaquil, Ecuador",2023-09-03
0848103f-8c79-4b3e-94ce-049326ee5f1b,This is I love best,4,male,"Valparaíso, Chile",2023-09-12
f91dcee2-33fc-4341-8164-675583fb51be,"The app is good but when i want to update it, it always gets stuck on 98%",4,female,"Melbourne, Australia",2024-03-20
efd57e30-72d5-4100-9fc8-36c45817632b,7Jim.9 0,4,male,"Rabat, Morocco",2022-07-07
1b3d7ff5-c4b8-4f32-9609-3cd1172d7b81,"Probably an annoying app, I can't even change my pfp.",4,female,"Brasília, Brazil",2023-12-07
f7340639-5600-4ebd-9f68-aa56c7c4c59f,I was just angry because of updating,4,male,"Washington DC, United States",2022-11-09
01151bff-105f-4583-a162-a25fe04300d7,"Listen, im addicted to this app but these week my fyp has been 💩 please help ☹️",4,male,"San Diego, United States",2022-12-16
79eed05f-0366-4145-9020-076ba88159f0,Ganda Ng app Pero anlakas sa MB,4,male,"Brussels, Belgium",2021-09-18
adc9152c-6092-4363-b807-f694eff7792a,Very good,4,female,"Perth, Australia",2024-01-23
11f7e902-1fde-4df4-895b-d902726d208d,Very interesting,4,male,"Cancun, Mexico",2023-05-15
c664df8e-803a-4b6f-8b61-14fdd901d76a,4 star lng po kasi ang probs ko yung ibang apps sa tiktok ayaw gumana,4,male,"Dar es Salaam, Tanzania",2022-09-07
17778132-4516-4728-86ed-8e349dd272e4,Nice,4,male,"Dublin, Ireland",2021-10-19
12fe3a3d-d0dd-4ad8-874b-c44308994652,Good,4,male,"Osaka, Japan",2022-04-25
080b3393-216e-492f-bc2f-7cffc2b95c26,This is a very good app to watch,4,male,"Dakar, Senegal",2022-08-03
bd71f351-575f-41ac-b004-da6b2e7f1a2a,Plsss unbannned my account please!!,4,male,"New York, United States",2023-05-17
fc2d2147-e945-47fe-a0b3-6fd40387a41d,"I don't like the way that I only search sound, hashtags and users, please get the app back to normal",4,female,"Asunción, Paraguay",2023-11-04
ccfbd752-d876-4bce-b430-578098f7b2dd,It's good but data was very very fast Finnish so I will give only 4 star about this time,4,male,"Addis Ababa, Ethiopia",2022-08-20
96b63aaa-7771-47c3-ab0b-63514248acd8,it's a nice app,4,male,"Johannesburg, South Africa",2022-06-07
8c5e24ac-61a6-4d91-b512-69adcce4bb6b,Nyc,4,male,"Valencia, Spain",2021-09-28
fa732b53-a428-4fcf-bd4e-41f9ef76e387,Ok,4,female,"Melbourne, Australia",2024-01-04
e5aa0576-b873-44a3-8a4e-0f7d814aa2f8,Ok,4,male,"Tokyo, Japan",2022-03-16
2b596f38-2b2b-4b35-b02b-1b8fe2fc37c7,Good,4,female,"Caracas, Venezuela",2023-11-09
e81a36ef-2dc0-403c-88b3-fb364947825b,Shadowban problem,4,male,"Chicago, United States",2023-07-20
19289c07-ebe2-4b21-a479-9a02ae6b4269,Super nice to be dance so thank you tiktok☺️☺️☺️😘😘😘😍😍,4,male,"Addis Ababa, Ethiopia",2022-07-25
de0b3820-1371-46ae-a00d-a5f25570d115,Ok,4,male,"Jeddah, Saudi Arabia",2022-03-23
498b0186-ee51-483e-801a-c912cea743fc,Good,4,male,"Helsinki, Finland",2021-12-15
d31cd8d5-56df-40d6-8257-ae7367917f38,Its so good,4,male,"Singapore, Singapore",2022-02-28
2b05aa7c-2052-44ef-a3f8-250d4a2bf29d,Satisfy,4,female,"Guayaquil, Ecuador",2023-10-04
7486e712-690b-41c4-95ff-84fa810e0703,Good,4,female,"Port Moresby, Papua New Guinea",2024-04-17
42b4ad81-cc3c-48a6-a69b-9aec1dee9b22,Knowledge is power!😜,4,male,"San Diego, United States",2023-06-02
2bcd94cc-b431-41a8-90a6-cc0eb4885fa1,Goog enough,4,male,"Bangkok, Thailand",2022-04-18
dd91a2db-d56d-4798-9c87-87bd22558fe6,This app is so good,4,female,"Asunción, Paraguay",2023-10-12
dfcf6329-7f3f-485b-ab64-0d46c1e916c7,"Its Actually. VERY GOOD APP For Actual Simp Like Me 😶, Well Im Not Really Simp But, I Suggest Downloading This App When Ur Used To it, Things You Like Will Uhh Show Up. BUT NOT adult Things Okay.?",4,male,"Austin, United States",2023-04-22
77e3b6f6-b350-4bb6-ab08-ca416ae53479,OK...just for memory,4,female,"Montevideo, Uruguay",2023-11-29
1a767509-2d14-45b4-a6ee-b06b4c64336a,It so nice,4,male,"Boston, United States",2023-01-28
be54f5ce-9b14-4492-bb65-95493ed431d1,ឌួងណារ៉ា,4,male,"Arequipa, Peru",2023-07-28
a176d556-4423-4978-9c80-64750e0fd785,Tik tok memang oke.,4,male,"Guangzhou, China",2022-02-14
1fe2b186-2251-409d-bdc7-3bc3ae51ef7c,i enjoyed uploading videos,4,male,"Mumbai, India",2022-02-15
83a60921-2333-4c7b-b54e-823ca323a408,Very good apps,4,male,"Frankfurt, Germany",2021-11-02
f0832d73-919f-4e54-8ece-c6d08004814a,Kolay,4,female,"Wellington, New Zealand",2024-01-08
768cd709-b74c-45a4-a367-d2ab90faecb1,Best tapi tu lah kalau nk tgk live mesti lagging...,4,male,"Ottawa, Canada",2023-01-08
e2003c31-5661-4941-874b-39933eaa6d8a,very fun !!!,4,male,"Barcelona, Spain",2021-12-18
d6088ba5-5ae7-431a-8f09-09873deea538,"Consume too much data,overall okeyy",4,female,"Christchurch, New Zealand",2024-02-09
7f9a2353-7457-4d15-b42f-76a8ac2610d3,overall is good. i would rate 5 star if voice message feature is added in the personal chat. tq.,4,male,"Mexico City, Mexico",2022-12-14
4622e08f-e615-4f52-ad4a-1c7f3ec2ade4,This is apps so beautiful eng amazing,4,male,"Kuala Lumpur, Malaysia",2022-01-29
456e5804-1e56-46c4-8c00-0d3c534dcde2,Its very okay,4,male,"Paris, France",2021-10-13
5a59e1d2-9656-41f3-a0b1-6321bfe98a0e,Bro got so many update 🗿,4,male,"Edinburgh, United Kingdom",2021-10-31
219fccd4-05d2-46f5-816e-3450c038b1ce,Good app 👍,4,male,"Vancouver, Canada",2023-02-26
b420b2c7-a91c-48cb-a7ea-ab87bc13e40d,4 star for now,4,male,"Rabat, Morocco",2022-08-18
4cd759ba-d773-4a82-9894-76a96d79995b,Ok,4,female,"Bogotá, Colombia",2023-12-07
a932e23a-e10f-4b07-8eba-233cb839a1ed,Not bad,4,female,"Buenos Aires, Argentina",2023-10-04
189dd3d5-1f2e-460d-afbc-2309f4ae0c59,install now TikTok search from Playstore and then install TikTok so that You can't edit your self or save it whenever you watch TikTok,4,male,"Phoenix, United States",2023-02-21
1e65c256-9bab-4cad-9187-04aa74370191,"Love the app , I'm having fun of this",4,male,"Lusaka, Zambia",2022-08-10
c3048791-1b7e-4ba3-8cde-a5bc0a5f74e4,Good,4,male,"Salvador, Brazil",2023-09-11
8b21d80a-1a80-414c-81dc-537813a59436,Addd,4,female,"Buenos Aires, Argentina",2023-11-10
9724eed0-6a04-4033-90a5-1a1d4e4a0d7f,😁😄,4,male,"Chicago, United States",2022-12-06
1f329d06-d270-4811-93e7-671597d4834b,Please help me tiktok my fyp is always pakistan guy and indian making video,4,male,"Cancun, Mexico",2023-06-23
9ecd884e-468b-4bfc-b528-36820914b774,Tanjila Tanjil,4,female,"Cali, Colombia",2023-11-11
2e9e7e0b-34ce-4f61-8bbb-694ce01c6a8e,Ive been using this for 3 years since 2018 but my first 2018 acc got banned so i give this 4 stars..,4,male,"Windhoek, Namibia",2022-08-31
efa9d511-6a3f-46a0-8e16-7a80bde26ca3,Good,4,male,"Dallas, United States",2023-02-16
be636c40-1e8c-4f71-99cc-8e24f6148d1e,Hi! The new update is good. Many features and effects has been added but it's a bit unsatisfying. It's MB is too big that we Android users find it worrying and irritating. Us Android users wish to make the MB smaller.,4,male,"Mumbai, India",2022-03-12
649df19d-137d-49bf-b999-4f9d526771bb,Moderate,4,male,"Cancun, Mexico",2022-11-01
48787b1d-d1b7-4314-9ff1-1f4ace39dbe6,Kinda cool,4,male,"Beijing, China",2022-05-14
f81c1608-d86b-426f-875b-136b71f74b63,At first I always get to see girls with revealing clothes when I downloaded the app that's it and the app is good tho,4,male,"Oslo, Norway",2021-12-15
153feceb-e3a1-495f-9b38-333890545268,"i like the app but since the last update,i cant update the app anymore(i dont rlly update app) so i hope ull fix this",4,female,"Rio de Janeiro, Brazil",2023-11-08
7f49451a-b333-4e23-91f6-5e1b421ce739,I actually like it but what's wrong with my tiktok account?,4,male,"Chicago, United States",2023-05-04
97274884-e613-4d97-90ce-a912676bb43a,This app is pretty good,4,male,"San Diego, United States",2023-05-14
8a6aeedd-9304-4456-94a1-e5cdde288dfc,I like tiktok,4,female,"Melbourne, Australia",2024-02-06
e95a3447-558f-498b-ab92-d92468eb53b6,Entertaining app but pls fix some bugs on your app,4,female,"Caracas, Venezuela",2023-11-08
1d949855-5c91-45b6-8658-956bf1040668,It's banning account,4,male,"Johannesburg, South Africa",2022-09-27
1e5350e2-5417-4638-9ca7-8b136723c87d,ฃพ,4,male,"Kuala Lumpur, Malaysia",2022-05-23
db95d38d-bc8c-42ed-9e2b-bd6568fa21d9,Best,4,male,"Guadalajara, Mexico",2023-01-27
90503edf-5f80-460a-9608-fd809864c803,So nice,4,female,"Auckland, New Zealand",2024-01-14
265d347d-177e-42ef-9765-bd4c4b271afe,So entertaining,4,female,"Wellington, New Zealand",2024-04-06
aa073c91-ec59-474a-a7d2-93bbfb59505b,Cool,4,female,"Canberra, Australia",2024-04-11
f1d7563c-ec5a-4e0b-83e9-d2a4fe44062c,"I just update my tiktok ""New here""",4,male,"Cape Town, South Africa",2022-09-26
f70f56d0-d594-4da4-ad1f-e5ca3e8e1847,love,4,male,"San Antonio, United States",2023-03-09
683b44d9-4712-434e-94b1-cecfa5df8b3a,𝔾𝕠𝕠𝕕 𝕓𝕦𝕥 𝕥𝕙𝕖𝕣𝕖 𝕤𝕠𝕞𝕖𝕒𝕥𝕚𝕟𝕘 𝕨𝕣𝕠𝕟𝕘 𝕚𝕥'𝕤 𝕤𝕠 𝕝𝕠𝕒𝕕𝕚𝕟𝕘 𝔹𝕦𝕥 𝕤𝕥𝕚𝕝𝕝 𝕟𝕚𝕔𝕖 😊👏,4,male,"Lyon, France",2021-12-09
4024d558-6d5c-47fe-b9ec-eb8e9963c10b,This is cool hehehehehehheh my name in roblox is josh and my big bro is joshua uwu,4,male,"Boston, United States",2022-11-01
10c762de-a54e-4887-91ee-4f19cf1d1abf,Block content..fak,4,female,"Salvador, Brazil",2023-10-05
e384f2d4-0c16-4e55-b9f1-e228e211798c,Great app,4,male,"Abu Dhabi, United Arab Emirates",2022-01-23
3b386490-21ca-4581-94dd-9aa4f9a6011b,"It's cool and everything but when im offline and filming a video i cannot put some filters cuz it has no internet, i hate the new update>:(",4,male,"Frankfurt, Germany",2021-12-20
513bb7d6-ab04-4432-bf68-a8b5c38e61ca,good app,4,male,"Dar es Salaam, Tanzania",2022-07-15
c1ad5830-deac-44be-a8ba-2789675cae45,very good,4,male,"Chennai, India",2022-02-10
74ed1404-f0ce-4784-9f48-b2f8b3745311,Nice and good,4,male,"Riyadh, Saudi Arabia",2022-01-29
c68fde36-2aa2-40d4-ad29-d0976fb9aef1,"tiktok is very good for those who use it, but it can be a waste of time for those who don't use it.On tiktok, you can show your favorite art and share your creativity with people",4,male,"Marseille, France",2021-11-09
49b6ecfa-11e2-438e-9758-183396ae3350,star,4,male,"Casablanca, Morocco",2022-09-03
12f50055-3642-4d03-b40a-199a45f2745a,Ik,4,male,"Taipei, Taiwan",2022-01-13
8199494a-8dc4-46eb-8dfe-e6c0ddd08a09,TikTok tell me. I just got banned on my main acc for no reason.. and I got a backup account then it got banned to TikTok pls why I work hard 🙁,4,female,"Queenstown, New Zealand",2024-02-27
839c2a3d-ecd9-413f-963c-5e0c03478d26,Sharing interesting activities n new things in modern life,4,male,"Hamburg, Germany",2021-08-30
e157770f-4d19-457c-b297-9f23502bdc37,"I love the app but the only problem is that whenever I use the app and exit, my phone lags. It lags my entire phone, it lags me when I use different apps. My phone has no problem with storage, and any problems at all. Please fix this lag!",4,male,"Lisbon, Portugal",2021-09-07
0790111c-2410-4fcb-95ca-3302d32594e9,Make a Download history Please,4,male,"Busan, South Korea",2022-04-29
3db0be5f-92ae-47ff-9387-d9d72d3f913d,very like,4,female,"Port Moresby, Papua New Guinea",2024-01-09
cf398577-b99b-4368-bcee-b5dc67b44e96,It's so very fun to use this app and i discovered more,4,female,"Wellington, New Zealand",2023-12-25
d5083ff4-af3d-46d7-b98b-5b6c83f9610e,Why i can't install this app,4,male,"Guangzhou, China",2022-05-05
697e77fb-4e99-4345-b811-736f0d68357e,I have a problem where I cannot enable comment for everyone because Tik Tok restrict it. How to turn the comment on for everyone.,4,male,"Amsterdam, Netherlands",2021-10-02
98865da9-34f2-4f97-868b-8f4ae4cdc2c2,Tang Ina Ang tagal,4,male,"Santiago, Chile",2023-08-31
25a7e6e2-52ab-4f1a-a3fc-edb518531a5e,Just add dark mode for all android device then I give you 5 star review. I am waiting,4,male,"Kathmandu, Nepal",2022-05-04
6f8fceb0-5e5c-480a-8f5f-91007d8c5b29,Best app,4,female,"Gold Coast, Australia",2024-02-21
add7c23f-4165-4f9f-af9a-8239df8ec233,Why can't my android upload in hd? For video and photos?,4,male,"Tripoli, Libya",2022-09-21
